user_id,survey,submitted,measure_0,question_m_conflict_1,question_m_conflict_2,question_m_conflict_3,question_m_conflict_4,question_m_conflict_5,question_m_conflict_6,question_m_conflict_7,question_m_conflict_8,question_m_conflict_9,question_m_conflict_10,measure_1,question_m_dealstress_1,question_m_dealstress_2,question_m_dealstress_3,question_m_dealstress_4,question_m_dealstress_5,measure_2,question_m_well_1,question_m_well_2,measure_3,question_m_percstress_1,question_m_percstress_2,question_m_percstress_3,question_m_percstress_4,question_m_percstress_5,question_m_percstress_6,question_m_percstress_7,question_m_percstress_8,question_m_percstress_9,question_m_percstress_10,measure_4,question_m_belong_1,question_m_belong_2,question_m_belong_3,question_m_belong_4,question_m_belong_5,measure_5,question_m_workplace_1,question_m_workplace_2,question_m_workplace_3,question_m_workplace_4,measure_6,question_m_problem_1,question_m_problem_2,measure_7,question_m_problem_3,measure_8,question_m_team_1,question_m_team_2,question_m_team_3,measure_9,question_m_motiv_1,question_m_motiv_2,question_m_motiv_3,measure_10,question_m_behave_1,question_m_behave_2,question_m_behave_3,question_m_behave_4,measure_11,question_m_eff_1,question_m_eff_2,question_m_eff_3,question_m_eff_4,question_m_eff_5,question_m_eff_6,question_m_eff_7,question_m_eff_8,measure_12,question_m_satis_1,question_m_satis_2,question_m_satis_3,question_m_satis_4,question_m_satis_5,question_m_satis_6,question_m_satis_7,question_m_satis_8,question_m_satis_9,question_m_satis_10,question_m_satis_11,question_m_satis_12,question_m_satis_13,question_m_satis_14,question_m_satis_15,question_m_satis_16,question_m_satis_17,question_m_satis_18,question_m_satis_19,question_m_satis_20,question_m_motiv_4,question_m_tmgmt_,question_m_satisb_1,question_m_satisb_2,question_m_satisb_3,question_m_satisb_4,question_m_satisb_5,question_m_satisb_6,question_m_satisb_7,question_m_satisb_8,question_m_satisb_9,measure_13,question_m_recom_1
9208115200081,Monthly,2019-06-29,1,Often,Often,Rarely,Often,Always,Never,Always,Always,Rarely,Often,2,Often,Often,Never,Rarely,Often,3,Agree,Strongly agree,4,Rarely,Often,Often,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,5,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,6,Several times a day,Several times a day,Several times a day,Several times a day,7,Several times a day,Several times a day,8,Once a day,9,Always,Always,Always,10,Always,Rarely,Always,11,Often,Always,Often,Always,12,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,13,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8908235836083,Monthly,2019-06-29,1,Always,Always,Sometimes,Always,Always,Sometimes,Always,Always,Often,Sometimes,2,Sometimes,Always,Never,Often,Always,3,Strongly agree,Strongly agree,4,Never,Always,Rarely,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,5,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,6,Several times a day,Several times a day,A few times this month,Several times a day,7,Several times a day,Several times a day,8,Several times a day,9,Always,Always,Always,10,Always,Always,Always,11,Always,Always,Always,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9712205201081,Monthly,2019-06-30,1,Often,Sometimes,Never,Always,Sometimes,Rarely,Often,Often,Always,Rarely,2,Sometimes,Always,Never,Never,Often,3,Strongly agree,Neither agree nor disagree,4,Never,Never,Never,Sometimes,Rarely,Never,Sometimes,Sometimes,Never,Never,5,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,6,Once a day,Several times a day,Once a month,Once a day,7,Several times a day,Several times a day,8,Several times a day,9,Always,Always,Always,10,Often,Often,Always,11,Often,Often,Often,Often,12,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,13,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9307100164086,Monthly,2019-07-06,1,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,2,Always,Often,Never,Never,Sometimes,3,Agree,Neither agree nor disagree,4,Often,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,5,Agree,Strongly agree,Strongly disagree,Agree,Neither agree nor disagree,6,Once a day,Several times a day,Once a day,Several times a day,7,Several times a day,Several times a day,8,Several times a day,9,Always,Always,Always,10,Often,Always,Always,11,Always,Often,Often,Always,12,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,13,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9504110564087,Monthly,2019-07-01,1,Often,Often,Always,Always,Always,Always,Often,Often,Often,Often,2,Always,Often,Never,Often,Often,3,Strongly agree,Agree,4,Always,Always,Always,Often,Always,Often,Often,Often,Always,Always,5,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,6,Several times a day,A few times in a week,Several times a day,Several times a day,7,Several times a day,Several times a day,8,Several times a day,9,Always,Always,Always,10,Often,Always,Always,11,Always,Always,Always,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9904190561088,Monthly,2019-07-01,1,Often,Often,Sometimes,Often,Often,Sometimes,Sometimes,Often,Sometimes,Often,2,Often,Often,Never,Never,Sometimes,3,Agree,Agree,4,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,5,Agree,Agree,Disagree,Agree,Disagree,6,A few times in a week,Several times a day,Not at all this month,A few times in a week,7,Several times a day,Several times a day,8,Once a day,9,Always,Always,Always,10,Always,Sometimes,Always,11,Sometimes,Often,Often,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,13,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9511105146085,Monthly,2019-07-01,1,Often,Always,Sometimes,Often,Often,Sometimes,Sometimes,Often,Rarely,Sometimes,2,Rarely,Often,Never,Never,Often,3,Strongly agree,Strongly agree,4,Rarely,Rarely,Rarely,Never,Never,Sometimes,Never,Never,Never,Rarely,5,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,6,Several times a day,Several times a day,Once a month,Several times a day,7,Several times a day,Several times a day,8,A few times in a week,9,Rarely,Often,Sometimes,10,Often,Often,Always,11,Sometimes,Often,Often,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9504195576089,Monthly,2019-07-02,1,Always,Always,Often,Always,Always,Rarely,Often,Often,Always,Always,2,Often,Always,Never,Never,Always,3,Strongly agree,Disagree,4,Often,Often,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Rarely,5,Agree,Strongly agree,Disagree,Strongly agree,Agree,6,Several times a day,Several times a day,Once a month,Once a day,7,Several times a day,Several times a day,8,Once a day,9,Always,Always,Always,10,Often,Often,Always,11,Often,Always,Always,Always,12,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,13,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9601220209080,Monthly,2019-07-02,1,Sometimes,Always,Rarely,Always,Often,Sometimes,Always,Often,Often,Often,2,Rarely,Often,Never,Never,Often,3,Disagree,Disagree,4,Often,Often,Often,Often,Often,Often,Always,Always,Often,Often,5,Agree,Disagree,Neither agree nor disagree,Agree,Agree,6,Several times a day,A few times in a week,Once a week,Several times a day,7,A few times in a week,Several times a day,8,Several times a day,9,Rarely,Often,Often,10,Rarely,Rarely,Always,11,Often,Always,Often,Sometimes,12,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,13,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9507101306087,Monthly,2019-07-03,1,Always,Often,Rarely,Always,Sometimes,Often,Rarely,Sometimes,Rarely,Sometimes,2,Always,Often,Never,Never,Always,3,Agree,Neither agree nor disagree,4,Rarely,Often,Never,Rarely,Rarely,Never,Never,Rarely,Never,Never,5,Agree,Agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,6,Several times a day,Several times a day,Not at all this month,Several times a day,7,Several times a day,Several times a day,8,A few times this month,9,Always,Always,Always,10,Always,Always,Always,11,Always,Always,Always,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9107230505087,Monthly,2019-07-03,1,Often,Sometimes,Sometimes,Often,Often,Sometimes,Often,Often,Often,Sometimes,2,Often,Sometimes,Never,Rarely,Often,3,Neither agree nor disagree,Agree,4,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,5,Agree,Agree,Disagree,Agree,Agree,6,Several times a day,Once a day,Not at all this month,A few times in a week,7,Several times a day,A few times in a week,8,Several times a day,9,Always,Always,Always,10,Always,Often,Often,11,Sometimes,Often,Often,Always,12,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,13,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8010080217087,Monthly,2019-07-08,1,Often,Often,Rarely,Often,Often,Always,Often,Sometimes,Sometimes,Sometimes,2,Often,Sometimes,Never,Sometimes,Rarely,3,Neither agree nor disagree,Neither agree nor disagree,4,Often,Often,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Rarely,5,Disagree,Disagree,Disagree,Neither agree nor disagree,Agree,6,A few times this month,A few times this month,A few times in a week,A few times in a week,7,Once a day,Several times a day,8,Once a day,9,Often,Sometimes,Sometimes,10,Rarely,Always,Always,11,Sometimes,Sometimes,Rarely,Always,12,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,13,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9707280364085,Monthly,2019-07-20,1,Often,Sometimes,Never,Often,Rarely,Often,Often,Often,Sometimes,Never,2,Often,Often,Never,Sometimes,Often,3,Neither agree nor disagree,Neither agree nor disagree,4,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,5,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,6,Once a day,Once a day,Once a month,Once a day,7,Several times a day,Once a week,8,Once a day,9,Always,Always,Always,10,Rarely,Always,Often,11,Always,Always,Sometimes,Always,12,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Disagree,13,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9511200278080,Monthly,2019-07-04,1,Often,Always,Often,Sometimes,Sometimes,Rarely,Always,Often,Sometimes,Often,2,Always,Always,Never,Never,Always,3,Agree,Neither agree nor disagree,4,Never,Rarely,Sometimes,Sometimes,Never,Rarely,Never,Never,Never,Never,5,Agree,Agree,Strongly agree,Disagree,Agree,6,A few times in a week,A few times in a week,A few times this month,A few times this month,7,Once a day,Once a day,8,Several times a day,9,Sometimes,Sometimes,Often,10,Often,Rarely,Always,11,Always,Always,Always,Often,12,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,13,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Agree,Strongly disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8906266168087,Monthly,2019-07-04,1,Often,Sometimes,Rarely,Often,Sometimes,Often,Sometimes,Sometimes,Often,Often,2,Always,Always,Never,Never,Often,3,Agree,Neither agree nor disagree,4,Rarely,Often,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Never,Sometimes,5,Agree,Strongly agree,Neither agree nor disagree,Agree,Agree,6,A few times in a week,Several times a day,Not at all this month,A few times in a week,7,Several times a day,A few times in a week,8,Once a week,9,Often,Always,Often,10,Always,Often,Always,11,Often,Often,Often,Often,12,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,13,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9403115636083,Monthly,2019-07-04,1,Always,Sometimes,Rarely,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,2,Sometimes,Often,Never,Rarely,Rarely,3,Neither agree nor disagree,Strongly agree,4,Never,Rarely,Never,Rarely,Never,Sometimes,Never,Never,Never,Rarely,5,Strongly agree,Neither agree nor disagree,Strongly disagree,Agree,Agree,6,A few times in a week,A few times this month,A few times this month,A few times in a week,7,A few times this month,A few times in a week,8,A few times in a week,9,Often,Often,Often,10,Rarely,Sometimes,Often,11,Often,Sometimes,Sometimes,Sometimes,12,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,13,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9909230129085,Monthly,2019-07-04,1,Sometimes,Never,Never,Rarely,Sometimes,Rarely,Often,Sometimes,Sometimes,Never,2,Sometimes,Often,Never,Never,Often,3,Agree,Strongly agree,4,Never,Often,Never,Never,Never,Never,Never,Rarely,Never,Never,5,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,6,Several times a day,Several times a day,Not at all this month,Several times a day,7,Several times a day,Several times a day,8,Several times a day,9,Always,Always,Always,10,Always,Always,Always,11,Always,Always,Always,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9808180704089,Monthly,2019-07-06,1,Sometimes,Often,Rarely,Always,Always,Often,Always,Always,Always,Always,2,Always,Often,Never,Never,Often,3,Strongly agree,Agree,4,Rarely,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,5,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,6,Several times a day,Several times a day,Not at all this month,Several times a day,7,Several times a day,Several times a day,8,A few times in a week,9,Always,Always,Always,10,Always,Often,Always,11,Sometimes,Often,Often,Always,12,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9312170755086,Monthly,2019-07-08,1,Often,Often,Sometimes,Often,Sometimes,Rarely,Often,Often,Often,Sometimes,2,Often,Often,Never,Never,Sometimes,3,Strongly agree,Neither agree nor disagree,4,Sometimes,Sometimes,Often,Sometimes,Sometimes,Often,Rarely,Rarely,Rarely,Sometimes,5,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,6,Several times a day,Several times a day,Not at all this month,Several times a day,7,Several times a day,Several times a day,8,Several times a day,9,Often,Always,Often,10,Often,Sometimes,Always,11,Sometimes,Always,Often,Often,12,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9505310072086,Monthly,2019-07-08,1,Sometimes,Sometimes,Rarely,Rarely,Often,Often,Rarely,Often,Sometimes,Sometimes,2,Sometimes,Sometimes,Rarely,Always,Often,3,Neither agree nor disagree,Strongly agree,4,Always,Often,Always,Always,Often,Sometimes,Always,Sometimes,Sometimes,Often,5,Agree,Agree,Strongly agree,Disagree,Disagree,6,A few times this month,A few times this month,Several times a day,Once a month,7,A few times in a week,Once a day,8,Several times a day,9,Sometimes,Sometimes,Sometimes,10,Often,Often,Always,11,Often,Often,Always,Always,12,Agree,Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,13,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4260193083,Monthly,2019-07-08,1,Always,Often,Rarely,Always,Always,Sometimes,Often,Always,Always,Sometimes,2,Sometimes,Often,Never,Never,Often,3,Strongly agree,Agree,4,Rarely,Sometimes,Never,Rarely,Never,Sometimes,Rarely,Rarely,Never,Never,5,Agree,Agree,Disagree,Agree,Agree,6,A few times in a week,Several times a day,Not at all this month,Several times a day,7,Once a day,Several times a day,8,Several times a day,9,Always,Always,Always,10,Always,Often,Always,11,Often,Often,Sometimes,Often,12,Agree,Agree,Strongly Agree,NA,Agree,Strongly Agree,Agree,Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9710071078088,Monthly,2019-07-20,1,Rarely,Often,Often,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Often,2,Always,Sometimes,Never,Rarely,Often,3,Agree,Agree,4,Often,Rarely,Rarely,Sometimes,Sometimes,Often,Sometimes,Sometimes,Rarely,Sometimes,5,Agree,Agree,Agree,Agree,Agree,6,A few times this month,Once a week,A few times this month,A few times in a week,7,A few times in a week,A few times in a week,8,A few times in a week,9,Often,Often,Often,10,Always,Often,Always,11,Always,Always,Often,Always,12,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,13,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9507131226081,Monthly,2019-07-08,1,Sometimes,Often,Rarely,Often,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,2,Often,Often,Never,Rarely,Sometimes,3,Agree,Agree,4,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Rarely,Never,Never,Never,Never,5,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,6,Several times a day,Several times a day,Not at all this month,Several times a day,7,Once a day,Once a day,8,A few times in a week,9,Often,Often,Always,10,Always,Always,Always,11,Often,Often,Often,Always,12,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,13,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
